word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
1	Россия	11	PROPN	nsubj	россия	1	0
2	—	1	PUNCT	nmod	"—
"	1	0
3	не	5	PART	neg	не	1	0
4	в	5	ADP	case	в	1	0
5	изоляции	11	NOUN	nmod	изоляция	1	0
6	(и	7	ADV	advmod	и	1	0
7	никогда	11	ADV	advmod	никогда	1	0
8	в	9	ADP	case	в	1	0
9	ней	11	PRON	nmod	она	1	0
10	не	11	PART	neg	не	1	0
11	была)	0	VERB	ROOT	быть	1	0
1	By	2	ADP	case	By	2	0
2	Марк	6	PROPN	nmod	марк	2	0
3	Адоманис	2	PROPN	appos	адоманис	2	0
4	(Mark	3	PROPN	name	Mark	2	0
5	Adomanis),	3	PROPN	name	Adomanis	2	0
6	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	0
7	оригиналноябрь	6	PROPN	nsubj	оригиналноябрь	2	0
8	18-го,	7	PUNCT	name	18	2	0
9	2015	6	ADJ	punct	2015	2	0
1	После	3	ADP	case	после	3	0
2	ужасных	3	ADJ	amod	ужасный	3	-1
3	терактов	18	NOUN	nmod	теракт	3	-1
4	в	5	ADP	case	в	3	0
5	Париже	3	PROPN	nmod	париж	3	0
6	и	3	CONJ	cc	и	3	0
7	не	8	PART	neg	не	3	0
8	менее	9	ADV	advmod	менее	3	0
9	ужасного	10	ADJ	amod	ужасный	3	-1
10	взрыва	18	NOUN	nsubj	взрыв	3	0
11	российского	13	ADJ	amod	российский	3	0
12	пассажирского	13	ADJ	amod	пассажирский	3	0
13	самолета	10	NOUN	nmod	самолет	3	0
14	на	15	ADP	case	на	3	0
15	Синае	10	PROPN	nmod	синай	3	0
16	все	17	DET	det	все	3	0
17	единодушно	18	ADV	advmod	единодушно	3	0
18	сходятся	0	VERB	ROOT	сходиться	3	0
19	во	20	ADP	case	во	3	0
20	мнении,	18	ADJ	nmod	мнение	3	0
21	что	25	SCONJ	mark	что	3	0
22	Россия	25	PROPN	nsubj	россия	3	0
23	и	22	CONJ	cc	и	3	0
24	Запад	22	NOUN	conj	запад	3	0
25	начинают	20	VERB	ccomp	начинать	3	0
26	сближаться.	25	VERB	xcomp	сближаться	3	0
1	Только	6	ADV	advmod	только	4	0
2	вчера	6	NOUN	nsubj	вчера	4	0
3	Wall	2	NOUN	nmod	Wall	4	0
4	Street	3	PROPN	appos	Street	4	0
5	Journal	2	ADJ	appos	Journal	4	0
6	написала,	0	VERB	ROOT	написать	4	0
7	что	9	SCONJ	mark	что	4	0
8	«на	9	SYM	iobj	на	4	0
9	саммите	13	ADJ	advcl	саммит	4	0
10	G20	12	NUM	nummod	G20	4	0
11	российский	12	ADJ	amod	российский	4	0
12	президент	13	NOUN	nsubj	президент	4	0
13	оказался	6	VERB	parataxis	оказываться	4	0
14	в	15	ADP	case	в	4	0
15	центре	13	NOUN	nmod	центр	4	0
16	всеобщего	17	ADJ	amod	всеобщий	4	0
17	внимания»,	15	PRON	nmod	внимание	4	1
18	и	13	CONJ	cc	и	4	0
